Name,Protein name,Orientation,Length
Q86WV6,Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173),i21-31o47-60i96-105o117-134i,379
Q8IU99,Calcium homeostasis modulator protein 1 (Protein FAM26C),i17-32o51-71i107-120o182-202i,346
Q8IVQ6,Palmitoyltransferase ZDHHC21 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 21) (DHHC-21) (Zinc finger DHHC domain-containing protein 21),i13-36o45-69i134-155o177-199i,265
Q8IWT6,Volume-regulated anion channel subunit LRRC8A (Leucine-rich repeat-containing protein 8A) (HsLRRC8A) (Swelling protein 1),i24-48o124-142i268-286o317-342i,810
Q8IY95,Transmembrane protein 192,i48-68o94-114i139-157o171-192i,271
Q8IZ96,CKLF-like MARVEL transmembrane domain-containing protein 1 (Chemokine-like factor superfamily member 1),i21-40o47-68i79-100o110-130i,169
Q8IZN3,Palmitoyltransferase ZDHHC14 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 14) (DHHC-14) (NEW1 domain-containing protein) (NEW1CP) (Zinc finger DHHC domain-containing protein 14),i62-82o93-110i210-230o251-271i,488
Q8IZR5,CKLF-like MARVEL transmembrane domain-containing protein 4 (Chemokine-like factor superfamily member 4),i59-75o86-107i123-143o151-172i,234
Q8N0U8,Vitamin K epoxide reductase complex subunit 1-like protein 1 (VKORC1-like protein 1) (EC 1.17.4.4),i17-36o82-102i108-130o138-155i,176
Q8N138,ORM1-like protein 3,i21-40o47-64i101-116o122-139i,153
Q8N144,Gap junction delta-3 protein (Connexin-31.9) (Cx31.9) (Gap junction alpha-11 protein) (Gap junction chi-1 protein),i24-45o77-94i137-160o189-210i,294
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1),o272-294i298-320o332-354i442-463o,465
Q8N1M1,Bestrophin-3 (Vitelliform macular dystrophy 2-like protein 3),i31-54o72-90i229-249o269-288i,668
Q8N2H4,Protein SYS1 homolog,i15-37o65-85i94-109o117-137i,156
Q8N4S9,MARVEL domain-containing protein 2 (Tricellulin),i195-215o255-275i291-312o341-361i,558
Q8N5M9,Protein jagunal homolog 1,i40-60o72-92i97-117o138-158i,183
Q8N6F1,Claudin-19,i8-27o82-102i118-139o162-182i,224
Q8N6L1,Keratinocyte-associated protein 2 (KCP-2) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2) (Oligosaccharyl transferase subunit KCP2),i9-23o40-55i71-89o92-108i,136
Q8N966,Palmitoyltransferase ZDHHC22 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 22) (DHHC-22) (zDHHC22),i9-31o47-69i126-148o183-202i,263
Q8N9I5,Fatty acid desaturase 6 (EC 1.14.19.-),i54-74o80-89i196-206o207-216i,356
Q8NBD8,Transmembrane protein 229B,i15-30o47-64i74-95o115-136i,167
Q8NC44,Reticulophagy regulator 2,i80-96o103-112i193-202o209-224i,543
Q8NCG7,Diacylglycerol lipase-beta (DAGL-beta) (DGL-beta) (EC 3.1.1.116) (KCCR13L) (PUFA-specific triacylglycerol lipase) (EC 3.1.1.3) (Sn1-specific diacylglycerol lipase beta),i18-41o58-79i97-119o132-153i,672
Q8NCM2,Potassium voltage-gated channel subfamily H member 5 (Ether-a-go-go potassium channel 2) (hEAG2) (Voltage-gated potassium channel subunit Kv10.2),i217-236o246-266i345-367o447-464i,988
Q8NFU1,Bestrophin-2 (Vitelliform macular dystrophy 2-like protein 1),i32-53o72-91i232-252o273-288i,509
Q8NG11,Tetraspanin-14 (Tspan-14) (DC-TM4F2) (Transmembrane 4 superfamily member 14),i17-41o61-81i90-115o233-254i,270
Q8NHS1,Claudin domain-containing protein 2,i10-28o59-81i95-116o130-150i,167
Q8TAA9,Vang-like protein 1 (Loop-tail protein 2 homolog) (LPP2) (Strabismus 2) (Van Gogh-like protein 1),i113-133o152-172i184-206o219-241i,524
Q8TAC9,Secretory carrier-associated membrane protein 5 (Secretory carrier membrane protein 5) (hSCAMP5),i40-63o71-90i107-126o148-169i,235
Q8TAF8,LHFPL tetraspan subfamily member 5 protein (Lipoma HMGIC fusion partner-like 5 protein) (Tetraspan membrane protein of hair cell stereocilia),i25-45o99-119i129-149o179-199i,219
Q8TAZ6,CKLF-like MARVEL transmembrane domain-containing protein 2 (Chemokine-like factor superfamily member 2),i85-105o116-136i147-168o179-198i,248
Q8TBG9,Synaptoporin,i4-20o81-103i115-136o176-196i,265
Q8TBM7,Transmembrane protein 254,i15-33o61-81i93-103o104-113i,123
Q8TDW0,Volume-regulated anion channel subunit LRRC8C (Factor for adipocyte differentiation 158) (Leucine-rich repeat-containing protein 8C),i26-48o126-146i266-284o319-339i,803
Q969E2,Secretory carrier-associated membrane protein 4 (Secretory carrier membrane protein 4),i43-63o71-90i105-124o152-167i,229
Q969K7,Transmembrane protein 54 (Beta-casein-like protein) (Protein CAC-1),i18-38o62-77i94-114o159-175i,222
Q969L2,Protein MAL2,i38-57o68-88i103-123o148-171i,176
Q969S6,Transmembrane protein 203,i17-35o47-67i84-102o112-130i,136
Q969W1,Palmitoyltransferase ZDHHC16 (EC 2.3.1.225) (Abl-philin 2) (Zinc finger DHHC domain-containing protein 16) (DHHC-16),i78-98o115-134i200-219o267-287i,377
Q96A59,MARVEL domain-containing protein 3,i200-220o272-293i301-325o361-382i,401
Q96B96,Lipid droplet assembly factor 1 (Promethin) (Transmembrane protein 159),i50-65o66-86i100-110o111-124i,161
Q96CE8,Transmembrane 4 L6 family member 18,i10-30o52-68i91-113o160-178i,201
Q96D31,Calcium release-activated calcium channel protein 1 (Protein orai-1) (Transmembrane protein 142A),i92-105o120-140i175-196o234-255i,301
Q96D96,Voltage-gated hydrogen channel 1 (Hydrogen voltage-gated channel 1) (HV1) (Voltage sensor domain-only protein),i101-121o139-161i170-190o198-218i,273
Q96DZ7,Transmembrane 4 L6 family member 19 (Osteoclast maturation-associated gene 4 protein) (Tetraspan membrane protein OCTM4),i22-38o59-79i98-118o176-196i,209
Q96DZ9,CKLF-like MARVEL transmembrane domain-containing protein 5 (Chemokine-like factor superfamily member 5),i36-56o59-79i162-178o186-206i,223
Q96FX8,p53 apoptosis effector related to PMP-22 (Keratinocyte-associated protein 1) (KCP-1) (P53-induced protein PIGPC1) (Transmembrane protein THW),i13-32o79-99i107-128o153-173i,193
Q96FZ5,CKLF-like MARVEL transmembrane domain-containing protein 7 (Chemokine-like factor superfamily member 7),i45-65o77-97i113-132o140-160i,175
Q96GR4,Palmitoyltransferase ZDHHC12 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 12) (DHHC-12) (Zinc finger DHHC domain-containing protein 12) (Zinc finger protein 400),i11-30o44-67i141-161o178-200i,267
Q96HA9,Peroxisomal membrane protein 11C (Peroxin-11C) (Peroxisomal biogenesis factor 11C) (Protein PEX11 homolog gamma) (PEX11-gamma),i91-111o128-139i185-205o212-227i,241
Q96HE8,Transmembrane protein 80,i94-116o127-148i160-181o190-211i,216
Q96HJ5,Membrane-spanning 4-domains subfamily A member 3 (CD20 antigen-like protein) (Hematopoietic-specific transmembrane protein 4) (HTm4),i50-70o90-110i122-145o169-195i,214
Q96HR9,Receptor expression-enhancing protein 6 (Polyposis locus protein 1-like 1),i36-51o56-71i86-106o111-131i,211
Q96IW7,Vesicle-trafficking protein SEC22a (SEC22 vesicle-trafficking protein homolog A) (SEC22 vesicle-trafficking protein-like 2),i190-208o227-247i253-271o276-295i,307
Q8WTX9,Palmitoyltransferase ZDHHC1 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 1) (Zinc finger DHHC domain-containing protein 1) (DHHC-1) (Zinc finger protein 377),i51-71o78-103i178-202o242-262i,485
Q8WV19,Vesicle transport protein SFT2A (SFT2 domain-containing protein 1) (pRGR1),i36-56o63-83i98-118o122-143i,159
Q8WVZ1,Palmitoyltransferase ZDHHC19 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 19) (DHHC-19),i29-49o59-79i156-177o192-214i,309
Q8WXA8,5-hydroxytryptamine receptor 3C (5-HT3-C) (5-HT3C) (Serotonin receptor 3C),o249-271i280-297o310-329i425-445o,447
Q8WXS5,Voltage-dependent calcium channel gamma-8 subunit (Neuronal voltage-gated calcium channel gamma-8 subunit) (Transmembrane AMPAR regulatory protein gamma-8) (TARP gamma-8),i21-41o129-149i158-181o204-224i,425
Q8WY98,Transmembrane protein 234,o8-17i57-77o82-102i108-128o,164
Q96JQ5,Membrane-spanning 4-domains subfamily A member 4A (CD20 antigen-like 1) (Four-span transmembrane protein 1),i65-85o102-117i134-155o186-200i,239
Q96MV8,Palmitoyltransferase ZDHHC15 (EC 2.3.1.225) (Acyltransferase ZDHHC15) (EC 2.3.1.-) (Zinc finger DHHC domain-containing protein 15) (DHHC-15),i19-41o55-77i173-193o211-232i,337
Q96MX0,CKLF-like MARVEL transmembrane domain-containing protein 3 (Chemokine-like factor superfamily member 3),i44-61o67-87i100-121o131-151i,182
Q96Q45,Transmembrane protein 237 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein),i227-249o268-288i303-322o358-376i,408
Q96RD7,Pannexin-1,i41-61o107-127i218-238o267-287i,426
Q96T54,Potassium channel subfamily K member 17 (2P domain potassium channel Talk-2) (Acid-sensitive potassium channel protein TASK-4) (TWIK-related acid-sensitive K(+) channel 4) (TWIK-related alkaline pH-activated K(+) channel 2) (TALK-2),i23-43o131-151i179-200o244-264i,332
Q96T55,Potassium channel subfamily K member 16 (2P domain potassium channel Talk-1) (TWIK-related alkaline pH-activated K(+) channel 1) (TALK-1),i14-35o123-140i171-191o234-254i,309
Q99735,Microsomal glutathione S-transferase 2 (Microsomal GST-2) (EC 2.5.1.18) (Glutathione peroxidase MGST2) (EC 1.11.1.-) (Leukotriene C4 synthase MGST2) (EC 4.4.1.20) (Microsomal glutathione S-transferase II) (Microsomal GST-II),o10-25i49-74o77-97i110-131o,147
Q99928,Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3),o255-277i281-303o315-337i444-465o,467
Q9BQB6,"Vitamin K epoxide reductase complex subunit 1 (EC 1.17.4.4) (Vitamin K1 2,3-epoxide reductase subunit 1)",i9-29o75-95i101-123o130-148i,163
Q9BQJ4,Transmembrane protein 47 (Brain cell membrane protein 1) (Transmembrane 4 superfamily member 10),i21-40o79-103i114-135o151-172i,181
Q9BRB3,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q (N-acetylglucosamyl transferase component GPI1) (Phosphatidylinositol-glycan biosynthesis class Q protein) (PIG-Q),i282-293o391-402i446-458o461-470i,760
Q9BRL7,Vesicle-trafficking protein SEC22c (SEC22 vesicle-trafficking protein homolog C) (SEC22 vesicle-trafficking protein-like 3),i184-204o221-241i249-266o272-286i,303
Q9BT67,NEDD4 family-interacting protein 1 (Breast cancer-associated protein SGA-1M) (NEDD4 WW domain-binding protein 5) (Putative MAPK-activating protein PM13) (Putative NF-kappa-B-activating protein 164) (Putative NFKB and MAPK-activating protein),i117-129o130-139i149-164o179-197i,221
Q9BTV4,Transmembrane protein 43 (Protein LUMA),i34-51o314-334i350-370o374-389i,400
Q9BTX3,Transmembrane protein 208,i25-45o51-71i98-119o122-142i,173
Q9C0B5,Palmitoyltransferase ZDHHC5 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 5) (DHHC-5) (Zinc finger protein 375),i14-35o47-67i149-169o184-206i,715
Q9GZW8,Membrane-spanning 4-domains subfamily A member 7 (CD20 antigen-like 4) (CD20/FC-epsilon-RI-beta family member 4) (Four-span transmembrane protein 2),i47-67o86-99i116-136o184-201i,240
Q9GZZ6,Neuronal acetylcholine receptor subunit alpha-10 (Nicotinic acetylcholine receptor subunit alpha-10) (NACHR alpha-10),o238-261i268-286o301-322i429-449o,450
Q9H0U3,Magnesium transporter protein 1 (MagT1) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1) (Oligosaccharyl transferase subunit MAGT1) (Implantation-associated protein) (IAP),o185-205i211-230o272-291i301-322o,335
Q9H2L4,Transmembrane protein 60,i9-25o36-58i78-98o108-128i,133
Q9H2W1,Membrane-spanning 4-domains subfamily A member 6A (CD20 antigen-like 3) (Four-span transmembrane protein 3),i47-67o87-99i116-137o186-202i,248
Q9H427,Potassium channel subfamily K member 15 (Acid-sensitive potassium channel protein TASK-5) (TWIK-related acid-sensitive K(+) channel 5) (Two pore potassium channel KT3.3) (Two pore K(+) channel KT3.3),i9-29o108-128i159-179o223-243i,330
Q9H6L5,Reticulophagy regulator 1 (Reticulophagy receptor 1),i93-109o119-133i196-214o224-233i,497
Q9H6R6,Palmitoyltransferase ZDHHC6 (EC 2.3.1.225) (Stearoyltransferase ZDHHC6) (EC 2.3.1.-) (Transmembrane protein H4) (Zinc finger DHHC domain-containing protein 6) (DHHC-6) (Zinc finger protein 376),i22-43o57-77i144-164o203-225i,413
Q9H8X9,Palmitoyltransferase ZDHHC11 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 11) (DHHC-11) (Zinc finger protein 399),i41-61o70-90i169-193o231-252i,412
Q9NPC2,Potassium channel subfamily K member 9 (Acid-sensitive potassium channel protein TASK-3) (TWIK-related acid-sensitive K(+) channel 3) (Two pore potassium channel KT3.2) (Two pore K(+) channel KT3.2),i9-29o108-128i159-179o223-243i,374
Q9NPI0,Transmembrane protein 138,i9-24o40-60i80-100o115-133i,162
Q9NQC3,Reticulon-4 (Foocen) (Neurite outgrowth inhibitor) (Nogo protein) (Neuroendocrine-specific protein) (NSP) (Neuroendocrine-specific protein C homolog) (RTN-x) (Reticulon-5),i1014-1034o1039-1054i1115-1136o1137-1155i,1192
Q9NRC1,Suppressor of tumorigenicity 7 protein (Protein FAM4A1) (Protein HELG),i23-35o62-82i512-523o524-533i,585
Q9NRZ5,1-acyl-sn-glycerol-3-phosphate acyltransferase delta (EC 2.3.1.51) (1-acylglycerol-3-phosphate O-acyltransferase 4) (1-AGP acyltransferase 4) (1-AGPAT 4) (Lysophosphatidic acid acyltransferase delta) (LPAAT-delta),i15-29o30-39i308-330o336-356i,378
Q9NRZ7,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma (EC 2.3.1.51) (1-acylglycerol-3-phosphate O-acyltransferase 3) (1-AGP acyltransferase 3) (1-AGPAT 3) (Lysophosphatidic acid acyltransferase gamma) (LPAAT-gamma),i11-25o26-39i308-331o335-352i,376
Q9NTQ9,Gap junction beta-4 protein (Connexin-30.3) (Cx30.3),i20-40o71-91i132-149o185-206i,266
Q9NUE0,Palmitoyltransferase ZDHHC18 (EC 2.3.1.225) (DHHC domain-containing cysteine-rich protein 18) (DHHC-18) (Zinc finger DHHC domain-containing protein 18),i91-111o122-140i236-256o278-298i,388
Q9NUH8,Transmembrane protein 14B,i13-31o39-57i63-83o88-107i,114
Q9NV12,Transmembrane protein 140,i12-32o85-103i115-135o151-171i,185
Q9NV92,NEDD4 family-interacting protein 2 (NEDD4 WW domain-binding protein 5A) (Putative MAPK-activating protein PM04/PM05/PM06/PM07) (Putative NF-kappa-B-activating protein 413),i232-244o245-254i264-279o294-312i,336
Q9NWH2,Transmembrane protein 242,i31-41o42-51i82-92o93-102i,141
Q9NX47,E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (Mitochondrial ubiquitin ligase) (MITOL) (RING finger protein 153) (RING-type E3 ubiquitin transferase MARCHF5),i99-114o141-156i209-224o239-252i,278
Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6 (Chemokine-like factor superfamily member 6),i40-59o70-91i107-127o135-155i,183
Q9NXF8,Palmitoyltransferase ZDHHC7 (EC 2.3.1.225) (Acyltransferase ZDHHC7) (EC 2.3.1.-) (Zinc finger DHHC domain-containing protein 7) (DHHC-7),i45-69o80-98i175-195o215-238i,308
Q9NYG2,Palmitoyltransferase ZDHHC3 (EC 2.3.1.225) (Acyltransferase ZDHHC3) (EC 2.3.1.-) (Protein DHHC1) (Zinc finger DHHC domain-containing protein 3) (DHHC-3),i44-66o74-94i172-192o214-235i,299
Q9NYG8,Potassium channel subfamily K member 4 (TWIK-related arachidonic acid-stimulated potassium channel protein) (TRAAK) (Two pore potassium channel KT4.1) (Two pore K(+) channel KT4.1),i6-24o118-138i172-191o234-254i,393
Q9NYZ1,Golgi apparatus membrane protein TVP23 homolog B,i37-57o61-71i126-146o154-172i,205
Q9NZS9,Bifunctional apoptosis regulator (RING finger protein 47),i279-288o361-378i397-412o417-439i,450
Q9P003,Protein cornichon homolog 4 (CNIH-4) (Cornichon family AMPA receptor auxiliary protein 4),o5-25i47-64o68-83i115-134o,139
Q9P0N5,Transmembrane protein 216,i20-44o56-76i87-109o116-137i,145
Q9P0S3,ORM1-like protein 1 (Adoplin-1),i21-43o47-67i101-116o124-139i,153
Q9P0S9,Transmembrane protein 14C,i12-30o36-56i61-81o86-106i,112
Q9UBJ2,ATP-binding cassette sub-family D member 2 (EC 3.1.2.-) (EC 7.6.2.-) (Adrenoleukodystrophy-like 1) (Adrenoleukodystrophy-related protein) (hALDR),i105-127o144-164i224-248o251-271i,740
Q9UBN1,Voltage-dependent calcium channel gamma-4 subunit (Neuronal voltage-gated calcium channel gamma-4 subunit) (Transmembrane AMPAR regulatory protein gamma-4) (TARP gamma-4),i10-30o108-128i137-160o183-203i,327
Q9UBR5,Chemokine-like factor (C32),i19-39o46-65i78-98o108-129i,152
Q9UGM1,Neuronal acetylcholine receptor subunit alpha-9 (Nicotinic acetylcholine receptor subunit alpha-9) (NACHR alpha-9),o239-262i269-287o302-323i458-476o,479
Q9UI14,Prenylated Rab acceptor protein 1 (PRA1 family protein 1),i79-91o95-112i132-146o152-169i,185
Q9UIJ5,Palmitoyltransferase ZDHHC2 (EC 2.3.1.225) (Acyltransferase ZDHHC2) (EC 2.3.1.-) (Reduced expression associated with metastasis protein) (Ream) (Reduced expression in cancer protein) (Rec) (Zinc finger DHHC domain-containing protein 2) (DHHC-2) (Zinc finger protein 372),i17-39o52-75i171-191o209-230i,367
Q9UKR5,Ergosterol biosynthetic protein 28 homolog,i11-28o48-68i79-99o105-125i,140
Q9ULC8,Palmitoyltransferase ZDHHC8 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 8) (DHHC-8) (Zinc finger protein 378),i15-35o47-67i149-169o184-206i,765
Q9ULH0,Kinase D-interacting substrate of 220 kDa (Ankyrin repeat-rich membrane-spanning protein),i500-518o525-545i660-680o691-706i,1771
Q9ULK5,Vang-like protein 2 (Loop-tail protein 1 homolog) (Strabismus 1) (Van Gogh-like protein 2),i107-129o148-168i180-202o215-237i,521
Q9UN88,Gamma-aminobutyric acid receptor subunit theta (GABA(A) receptor subunit theta),o269-289i295-315o327-349i610-631o,632
Q9Y257,Potassium channel subfamily K member 6 (Inward rectifying potassium channel protein TWIK-2) (TWIK-originated similarity sequence),i5-25o121-142i173-193o236-253i,313
Q9Y320,Thioredoxin-related transmembrane protein 2 (Cell proliferation-inducing gene 26 protein) (Thioredoxin domain-containing protein 14),i24-40o63-78i89-106o112-126i,296
Q9Y342,Plasmolipin (Plasma membrane proteolipid),i37-56o68-88i102-122o142-162i,182
Q9Y397,Palmitoyltransferase ZDHHC9 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 9) (DHHC-9) (DHHC9) (Zinc finger protein 379) (Zinc finger protein 380),i36-56o67-84i184-204o225-245i,364
Q9Y3E0,Vesicle transport protein GOT1B (Germ cell tumor 2) (Golgi transport 1 homolog B) (Putative NF-kappa-B-activating protein 470) (hGOT1a),i10-30o34-52i65-80o85-105i,138
Q9Y4D2,Diacylglycerol lipase-alpha (DAGL-alpha) (DGL-alpha) (EC 3.1.1.116) (Neural stem cell-derived dendrite regulator) (Sn1-specific diacylglycerol lipase alpha),i18-43o61-81i97-120o134-154i,1042
Q9Y5I7,Claudin-16 (Paracellin-1) (PCLN-1),i7-26o80-100i116-140o164-184i,235
Q9Y698,Voltage-dependent calcium channel gamma-2 subunit (Neuronal voltage-gated calcium channel gamma-2 subunit) (Transmembrane AMPAR regulatory protein gamma-2) (TARP gamma-2),i10-30o106-124i134-157o178-198i,323
Q9Y6G1,Transmembrane protein 14A,o4-19i29-44o53-69i78-98o,99
Q9Y6H8,Gap junction alpha-3 protein (Connexin-46) (Cx46),i22-42o72-92i150-173o202-222i,435
A0PK05,Transmembrane protein 72 (Kidney-specific secretory protein of 37 kDa),i10-28o43-62i93-105o113-130i,275
A8MPY1,Gamma-aminobutyric acid receptor subunit rho-3 (GABA(A) receptor subunit rho-3) (GABA(C) receptor),o268-291i295-317o329-351i446-465o,467
O43657,Tetraspanin-6 (Tspan-6) (A15 homolog) (Putative NF-kappa-B-activating protein 321) (T245 protein) (Tetraspanin TM4-D) (Transmembrane 4 superfamily member 6),i20-42o60-80i88-113o211-231i,245
